R,年收益,最大衰落金额,MAR,期望,最大衰落期,胜率,盈利月占比,盈利单均盈利,亏损单均亏损,月均交易,多单数,多单胜率,空单数,空单胜率,获利因子,平均同时开仓数,25%同时开仓数,50%同时开仓数,75%同时开仓数,最大同时开仓数,平均持仓天数,25%持仓天数,50%持仓天数,75%持仓天数,最大持仓天数,平均衰落金额,25%衰落金额,50%衰落金额,75%衰落金额,最大衰落金额(副本),平均衰落率,25%衰落率,50%衰落率,75%衰落率,最大衰落率,平均衰落期,25%衰落期,50%衰落期,75%衰落期,最大衰落期(副本),平均每单获利,25%每单获利,50%每单获利,75%每单获利,最小每单获利,最大每单获利
0.1,-13958.45208,78573.174,-0.17764908,-35.30725688,1231,0.750790068,0.158730159,35.8377288,-249.6444149,32.49388753,1107,0.757000903,1108,0.744584838,-0.432485743,0.161173815,0,0,0,3,0.031602709,0,0,0,3,46647.74949,32095.5495,50675.381,62358.443,78573.174,0.155303907,0.106855407,0.168713063,0.20760937,0.261592919,599.579684,272,584,942.5,1231,-35.30725688,0.15,16,37,-2709,476
0.2,-11298.44649,64217.455,-0.175940428,-28.57889616,1235,0.827990971,0.285714286,88.3226374,-591.3017638,32.49388753,1107,0.836495032,1108,0.819494585,-0.719013774,0.291196388,0,0,0,4,0.071783296,0,0,0,10,40032.43713,30026.51,45899.759,53592.413,64217.455,0.133065058,0.099806049,0.152567634,0.178137485,0.213454392,604.2040632,274,591,952.5,1235,-28.57889616,21.2,56.4,99.5,-2709,982
0.3,-9387.978663,56108.203,-0.167319183,-23.74645643,1241,0.773363431,0.301587302,147.081387,-606.6709502,32.49388753,1107,0.775067751,1108,0.77166065,-0.827290739,0.412189616,0,0,1,5,0.103837472,0,0,0,10,34266.79065,25905.726,37526.65,46488.291,56108.203,0.112951196,0.085390383,0.123695241,0.153234577,0.184943705,593.23386,255,576,948.5,1241,-23.74645643,25.95,92.4,157.5,-2709,1468.419
0.4,-8665.29312,51383.25,-0.168640425,-21.91845688,1293,0.716478555,0.380952381,207.2857593,-601.1335701,32.49388753,1107,0.7100271,1108,0.722924188,-0.871396413,0.530022573,0,0,1,5,0.144018059,0,0,0,10,32907.56423,29261.8755,33898.516,43073.124,51383.25,0.10903143,0.096952313,0.112314726,0.142712622,0.170246262,635.4505643,287,620,997.5,1293,-21.91845688,-293.5,122.8,213.5365,-2709,1974.419
0.5,-7914.188802,48136.455,-0.164411542,-20.01857336,1281,0.671783296,0.349206349,266.1213898,-605.6805612,32.49388753,1107,0.661246612,1108,0.682310469,-0.899300154,0.646501129,0,0,1,6,0.194130926,0,0,0,10,31363.52431,24507.7335,33551.76,42132.568,48136.455,0.103476199,0.080856667,0.110694996,0.139005061,0.15881327,612.2428894,259,596,979.5,1281,-20.01857336,-376.2635,146.5,262.5,-2709,2473.892
0.6,-4393.286714,33643.33,-0.130584182,-11.1126149,1271,0.636568849,0.428571429,326.7891567,-602.9654075,32.49388753,1107,0.631436314,1108,0.641696751,-0.949289053,0.737697517,0,0,1,6,0.238826185,0,0,0,10,20228.35662,17456.9215,21991.556,25264.9445,33643.33,0.066829789,0.057671453,0.072652271,0.083466381,0.111145584,590.9011287,231,568,958,1271,-11.1126149,-417.955,168.6,310.8,-2709,2979.892
0.7,-6348.708086,41269.624,-0.15383489,-16.05876253,1295,0.6,0.484375,382.0888969,-613.2802517,32.49388753,1107,0.588979223,1108,0.61101083,-0.934537422,0.85282167,0,1,1,6,0.308803612,0,0,0,14,25641.17239,21027.393,28623.391,32146.573,41269.624,0.084770623,0.069513873,0.094625271,0.10627246,0.1364321,603.5128668,236,583,976,1295,-16.05876253,-465.027,180,350.895,-2709,3485.892
0.8,-3685.638457,34580.974,-0.106579949,-9.322651467,1293,0.569300226,0.421875,444.04077,-608.5797526,32.49388753,1107,0.559168925,1108,0.579422383,-0.964432994,0.919187359,0,1,1,6,0.356659142,0,0,0,14,18118.88469,15208.973,18692.408,21822.8515,34580.974,0.059330651,0.049794997,0.061199951,0.071449192,0.113219973,601.9363431,238,583,972,1293,-9.322651467,-485.455,185.2,396.445,-2709,3991.892
0.9,-1569.402369,30542.741,-0.051383809,-3.969730474,1305,0.541760722,0.507936508,505.4544533,-606.2446276,32.49388753,1107,0.531165312,1108,0.55234657,-0.985710376,0.989164786,0,1,2,6,0.399548533,0,0,0,14,12354.06765,6991.3765,11453.359,16416.9325,30542.741,0.040021654,0.022677652,0.037094311,0.053169974,0.098919621,607.2469526,239,589,981,1305,-3.969730474,-499.41,184.2,435.069,-2709,4497.892
1,-4292.920103,33261.899,-0.129064192,-10.85874221,1363,0.511963883,0.46031746,561.2134233,-610.9788492,32.49388753,1107,0.504968383,1108,0.518953069,-0.963583233,1.118284424,0,1,2,7,0.489841986,0,0,0,26,16503.16184,12785.6305,15918.134,19359.6725,33261.899,0.054914438,0.042544316,0.052967753,0.064419508,0.110679308,666.1851016,302,647,1042,1363,-10.85874221,-516,146,465,-4140.84,5003.892
1.1,-3133.927303,33163.28,-0.09449992,-7.927123702,1338,0.490744921,0.444444444,619.1794765,-612.2399557,32.49388753,1107,0.480578139,1108,0.500902527,-0.974575138,1.194582393,0,1,2,7,0.5503386,0,0,0,26,14214.10126,9602.051,12905.776,17596.5125,33163.28,0.047239893,0.031911789,0.042891503,0.058480859,0.110215993,640.2920993,275,621,1017,1338,-7.927123702,-529.027,-200,501.845,-4140.84,5509.892
1.2,-3135.826374,25312.304,-0.123885458,-7.931927314,1353,0.47268623,0.428571429,671.6169838,-617.0823639,32.49388753,1107,0.460704607,1108,0.48465704,-0.975623773,1.268171558,0,1,2,8,0.611286682,0,0,0,26,12253.20312,8029.959,11831.066,16565.6605,25312.304,0.040597038,0.026604135,0.03919762,0.054883851,0.08386244,646.8334086,278,628,1027,1353,-7.931927314,-544.5,-251,533.2095,-4140.84,6015.892
1.3,-3059.592599,30244.353,-0.101162442,-7.739097517,735,0.451918736,0.523809524,730.3793726,-616.3524325,32.49388753,1107,0.436314363,1108,0.467509025,-0.977090466,1.334085779,0,1,2,8,0.660948081,0,0,0,26,15207.5539,10700.273,15485.016,20760.9195,30244.353,0.049580378,0.035105832,0.050393311,0.067471648,0.098166743,293.6573363,112,266,455,735,-7.739097517,-556.5,-276,560.85,-4140.84,6515.365
1.4,1786.540601,26254.943,0.068045876,4.518971558,727,0.441083521,0.571428571,790.1272262,-615.4642795,32.49388753,1107,0.424570912,1108,0.457581227,-1.013136808,1.413995485,0,1,2,8,0.720090293,0,0,1,26,9659.173371,5547.174,9216.076,12828.381,26254.943,0.030566781,0.01755606,0.029325578,0.040657456,0.081233453,262.8117381,65,219,413,727,4.518971558,-560.2635,-293,593.9365,-4140.84,6982.203
1.5,1383.263257,30186.871,0.04582334,3.498900226,551,0.424379233,0.523809524,844.5395489,-616.5624408,32.49388753,1107,0.403794038,1108,0.444945848,-1.009858663,1.520090293,0,1,2,8,0.801354402,0,0,1,32,11818.22982,5624.7585,10851.58,18190.312,30186.871,0.038094674,0.017916094,0.034863763,0.058590785,0.09923044,207.0654628,38,175,359.5,551,3.498900226,-569.5835,-319,615.885,-4140.84,7488.203
1.6,-939.5028606,38433.457,-0.024444922,-2.376428894,688,0.404063205,0.476190476,902.9284022,-616.2005379,32.49388753,1107,0.382113821,1108,0.42599278,-0.993528536,1.591873589,1,1,2,8,0.86772009,0,0,1,32,15878.408,10377.172,15103.977,21388.6135,38433.457,0.051143466,0.033400106,0.048328917,0.069459929,0.121547183,272.4555305,86,254,435,688,-2.376428894,-577,-336,641.5815,-4140.84,7974.622
1.7,-1261.803929,36436.799,-0.034629934,-3.191674492,759,0.388261851,0.507936508,961.8218698,-615.6725956,32.49388753,1107,0.363143631,1108,0.413357401,-0.991525712,1.661399549,1,1,2,8,0.933182844,0,0,1,32,16567.41751,11470.5165,16820.572,21664.8395,36436.799,0.052866169,0.037213766,0.053526319,0.069188407,0.114264532,307.772912,121,281,473.5,759,-3.191674492,-585,-352.91,658.5,-4140.84,8480.622
1.8,-1682.18487,38204.148,-0.044031472,-4.255008578,763,0.372460497,0.507936508,1023.668073,-614.3532403,32.49388753,1107,0.346883469,1108,0.39801444,-0.98896325,1.730474041,1,1,2,9,0.983295711,0,0,1,32,17894.47424,10505.532,17933.866,24704.2285,38204.148,0.058481279,0.033748225,0.058608993,0.081291972,0.126658308,326.2063205,147,304,486.5,763,-4.255008578,-590.91,-359.527,678.073,-4140.84,8986.622
1.9,-528.8113221,36344.782,-0.014549855,-1.338257788,766,0.361173815,0.523809524,1081.672614,-613.641224,32.47800587,1107,0.335140018,1108,0.387184116,-0.996586165,1.785553047,1,2,3,9,1.037923251,0,0,1,32,17367.76148,9933.722,18507.887,24061.0535,36344.782,0.056003504,0.031182637,0.058360808,0.078769028,0.114042748,325.5015801,146.5,305,488,766,-1.338257788,-597.455,-366,697.2865,-4140.84,9492.622
2,260.4926149,35159.605,0.007408861,0.659226185,554,0.351693002,0.571428571,1136.130721,-615.3103384,32.47800587,1107,0.327009937,1108,0.376353791,-1.001652569,1.838374718,1,2,3,9,1.101580135,0,0,1,62,15246.94342,7317.845,16073.623,22844.789,35159.605,0.049438384,0.022889789,0.050688958,0.075124773,0.116443354,176.4090293,43,150,275,554,0.659226185,-605.865,-370.91,706,-4140.84,9972.514
2.1,321.1932209,41896.616,0.007666328,0.812840632,578,0.340406321,0.523809524,1193.745298,-614.8415558,32.47800587,1107,0.316169828,1108,0.364620939,-1.002004314,1.902031603,1,2,3,9,1.159819413,0,0,1,62,17583.14561,7235.078,16852.829,28582.603,41896.616,0.057321207,0.022720428,0.053586014,0.094406334,0.138683126,182.3571106,48,152,283,578,0.812840632,-611.081,-376.91,710.25,-4140.84,10478.514
2.2,-2532.357334,54427.462,-0.046527199,-6.408612641,1062,0.328216704,0.476190476,1242.306231,-616.4998031,32.47800587,1107,0.304426378,1108,0.35198556,-0.984526025,2.027539503,1,2,3,9,1.270880361,0,0,1,73,23139.86953,11109.792,22170.062,35651.6675,54427.462,0.076293467,0.036411399,0.071903623,0.117952723,0.180072009,397.8835214,124,321,666,1062,-6.408612641,-621,-385,707,-4140.84,10945.352
2.3,-369.2508407,50295.737,-0.007341593,-0.934459594,554,0.320090293,0.483870968,1304.180045,-615.3608765,32.47800587,1107,0.297199639,1108,0.342960289,-0.997766534,2.094356659,1,2,3,9,1.325959368,0,0,1,73,19508.59449,8933.8015,18378.812,30986.825,50295.737,0.063508042,0.028159894,0.058550044,0.102465907,0.166315792,188.2230248,60,165,296,554,-0.934459594,-624,-389,725.55,-4140.84,11451.352
2.4,-1629.748727,51814.164,-0.03145373,-4.124389616,597,0.311060948,0.548387097,1351.738125,-616.3060885,32.47800587,1107,0.287262873,1108,0.334837545,-0.990286351,2.215349887,1,2,3,10,1.437923251,0,0,1,73,20598.89086,9872.946,19940.992,32291.1235,51814.164,0.067323851,0.031882579,0.064866596,0.106707997,0.171247843,204.5002257,68,175,319,597,-4.124389616,-628.8445,-395,721.2,-4140.84,11944.298
2.5,-200.2576246,55129.597,-0.003632488,-0.506790068,630,0.303386005,0.532258065,1411.591818,-615.4972404,32.47800587,1107,0.279132791,1108,0.327617329,-0.998818021,2.269525959,1,2,3,10,1.481264108,0,0,1,73,21277.37769,8610.578,17929.042,35574.8475,55129.597,0.069582258,0.027533708,0.05726585,0.11751521,0.182110863,201.1498871,61,166,297,630,-0.506790068,-630.455,-399.527,720,-4140.84,12404.609
2.6,1630.449291,52489.755,0.031062239,4.126162528,633,0.297065463,0.483870968,1469.615942,-615.2009249,32.47800587,1107,0.272809395,1108,0.321299639,-1.009541452,2.331376975,1,2,3,10,1.540857788,0,0,2,73,20174.78054,7831.265,17952.118,32671.681,52489.755,0.065474991,0.025192773,0.056972145,0.107789561,0.17330062,186.3580135,38,139,294,633,4.126162528,-632,-404.91,721.4,-4140.84,12897.555
2.7,3625.163944,55286.397,0.065570631,9.174167946,589,0.291196388,0.516129032,1528.050022,-614.8226,32.47800587,1107,0.267389341,1108,0.314981949,-1.021051883,2.390970655,1,2,3,10,1.595936795,0,0,2,73,20417.67244,6799.5325,18069.168,33701.5925,55286.397,0.065779012,0.021646945,0.054330288,0.111201784,0.182439349,173.4072235,35,138,253.5,589,9.174167946,-633.054,-407,726,-4140.84,13383.974
2.8,3129.878568,51398.485,0.060894374,7.92075395,590,0.282167043,0.516129032,1591.396432,-614.5146541,32.47800587,1107,0.263775971,1108,0.300541516,-1.017956053,2.484424379,1,2,3,10,1.688487585,0,0,2,73,18787.41925,6184.201,17731.272,30552.947,51398.485,0.060746985,0.019543219,0.052849153,0.10104401,0.170462335,162.2072235,23,107,259,590,7.92075395,-636.91,-412,694.245,-4140.84,13889.974
2.9,6188.705051,49057.267,0.126152667,15.66169707,537,0.276749436,0.46031746,1659.124773,-613.2040119,32.47800587,1107,0.261065944,1108,0.292418773,-1.035313849,2.532731377,1,2,3,10,1.73724605,0,0,2,73,17486.43108,5332.357,16182.48,28216.812,49057.267,0.055655389,0.01587052,0.047806018,0.091933139,0.162667777,145.4952596,19,93,225,537,15.66169707,-636.91,-414.91,694.6365,-4140.84,14395.974
3,6223.039492,53986.907,0.115269421,15.74858691,578,0.269977427,0.507936508,1716.496768,-613.2232202,32.47800587,1107,0.253839205,1108,0.286101083,-1.035179261,2.63476298,1,2,4,10,1.822573363,0,0,2,73,19649.39542,5278.663,17214.791,33971.6075,53986.907,0.063097089,0.016262948,0.050260635,0.112624886,0.178980911,157.7295711,22,106,247.5,578,15.74858691,-639,-418,667.5,-4140.84,14901.974
